sender,recipient,tokenAIn,exactOutput,amountIn,amountOut,activeTick,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,59493276613305338,59925558849364773,7,Swap,25,6,0x1589f04301f82309cb952887c95e0fa9de0729347c9c93a93594083c8281e5c0,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xf345f0be1f7198a4b7c686a29d0fc5d37df157cbcc378700fa523b93168968f1,18456692
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,939605600874644415,946432593697482308,7,Swap,283,92,0x6d06b2a92ade064ebc9262f6400bf67d21f95bca344efbc58d9fefc1db78755a,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x2cb897a0b8e6591b0b0657920b2ad15749a3c01542159a4a95183e23c89ded11,18456937
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,74305205585836282,74845073109882815,7,Swap,77,28,0x36411b895280978edd03da034ee55e4891e4f485afb146876e0ce4eee9fc32f9,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x7b0b36aa2a355c9ccf37b3ec1f63715a1ad93f319df4ca712849287f2400323a,18457020
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,60283944064556906,60721937410263246,7,Swap,100,18,0x6e7b7de31e832894dca62e0323aa5574f5d8bde8fac52a66704fb85fe4016082,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5be3e044fa5f1a7d9c6bf94a3f29115afe963e9c03d941e4873e1ce8608f37af,18457448
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,79844397992696866,80424504997415856,7,Swap,48,9,0x40714ac79b3b5cd762fc05a0297fc3a1ed522b35b94341270fe0812f92f2d7a3,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x3adb0f1f373458e452688c385f2015f67f5c4c5bc34665ed802fdb536a85de5b,18457454
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,398088990908594229,400981244295960715,7,Swap,271,118,0xa418ee760f3ac6bb3842224649b995174480792948079a037b20c99c906d68f2,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x3342ebe0b99036a74961134668b5971ee6669f407258967f673f6f4d908a1d09,18457915
0x7174B67526dafb2dD1d6Daabf3B5783c7090d15C,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,False,False,362188778415643968,364820132239593826,7,Swap,50,42,0xabae827105f44edf7a03a55e1299d089a84d9234d94209184de53c1264c8c2b1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa0e7af2ffef83c8ca7adc1fd32b913fa91f24364fbe3af42e8e9000cca3e9be4,18457970
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,28000000000000000000,28203215911982120615,7,Swap,276,102,0x5f68f62e678535a24554c8f0cb6920552d09a0c29092bc6e7b15ca7ae94707e9,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x203918dad1f6f2c2c275f46a8beb05ca8d473d96641bbe8058ba6fe4ced6ea00,18458053
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,201046496943485445,202504148141655402,7,Swap,333,96,0x9aa7a0445843815b5c218c4941ae588368e69d6f764cf016c078aaa274b98201,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa8dd1c3a020bba673292a455e3c419df746819e22b2676b235f15c69c793a714,18458291
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,200575028498932383,202029240286626042,7,Swap,364,88,0xdc09ba1c95e425541c129e56d8c87899aa406a23f3c900622b1da744e93d5620,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xe7a1be464964ecbdc1451d93a458c7c4fd223d8db2a97b6e497871683eb0b11b,18458297
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,195072529495367802,196486826760989121,7,Swap,392,161,0x43532295b5691aae517eb192c0ccae258f737f9cc8853344c0a6d052c26dcc5c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x199fa80eab7cb5cf7f1dec033fb6ff933a14158b2029accdc6d98a03102d352c,18458303
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,224242778421655228,225868538550876942,7,Swap,191,92,0x79dc54423c0c4bead834bd19a415d9da8a5708e0a84249116e8d8b1fc129fe3c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x0439ad77ad0b20d47c1589c3c43873ae0dd2359a83f81a4e688fcf889511220f,18458310
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,50296683484933994,50661330817533165,7,Swap,69,11,0x4123e8eae714a77ad47504c33b4dde2b0c8308b8de2488abfa93f42bdcc63b51,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x584a81ad2ec440764f8337a869834253425f0d255eec2c4ac1263f367ee4efd0,18458315
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xA7b0a2a0aB95f0709b6bF8C54585FD182f647145,False,False,59372123623443668,59802565536755747,7,Swap,116,25,0xfe89ea9a025414c4087dd9676d73a78990089f9399d45a9a15d5a97c2deb91c8,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x55da393ddd658cb48ece26bb094e79db44af8fa987fe60a0dfb77b6178d88960,18458461
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,25936906076760911,25739920747129802,7,Swap,26,4,0x47111021ecabc561519873067a82f252e06b6892edf54140cfe92d63639114bb,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x66eeaf62d09c54d022400d57bfdd63198d0d63a01e70093673aad654daf3ba99,18458618
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xA7b0a2a0aB95f0709b6bF8C54585FD182f647145,False,False,56756547176778287,57168025462871069,7,Swap,134,66,0x4fcf74d3d33cdc7e9b7cf1f789a22a62503209d9be3cc3b37356a24f29cd2291,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5b0dda81fcdc52bfe992a876d4e47b0f8b9b3496cae99739905462511c422ebb,18459079
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,62615347840293867,63069299782446353,7,Swap,68,17,0x565ae7cfb87f59882b6ba39aee1fef0d960b3cf934c640cf8a91043bffd41e46,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xc1867a571d9cd6b8c09aad0b99e6db0080baa684776daf80ff6edc5502a0b248,18459263
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,48391623798451430,48742454452643667,7,Swap,62,19,0xef2998a2afadb695e7ee5bc69891fc6a20b076f412b49c936b09b0a18bbd8fd5,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x4345165ee6e8a468d03b1368e64af2d27e5ca9a16a37a64021149d5eb7e54140,18459408
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,79759830839123588,80338072728806640,7,Swap,93,44,0x645c1c73feaaa272119d767b9ab9cd8c8fb7e726f6ef46b776afdd4ec6d2f769,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa5cb785410c9f51eee6b1ee766aa83adbdfd15f107b6eaaa8b34263e409f9fc1,18459459
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,16693490829794554,16566709240539134,7,Swap,143,69,0x67b66c218cd0ecdc4511b2cf20b4d4896308daaa208bdd9197d5c658324ef10b,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x1ddc335ee43231ea77753e12e04f9197a5b8a649e7afc785335dd09b74f1a952,18459578
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,71892954658383817,72414161127862721,7,Swap,194,39,0x9d6ebce3059052063290ace529c8e54b302f8e7c93433bf1cfda886cd08c89d2,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xd443546dfb281c0074323d4232dbac3648b46f019733aae3416408e502bd7fd4,18459646
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,63229991965102243,63688391818572886,7,Swap,50,14,0xbed4280f9c680d9c45f0a1a3633729d735065dd29c9a78fadbd461fae87f6fcd,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x6425997f2e7289b079bc40c4e1b73289d4c171ccd375622a3a6a8f6300c3d36e,18459722
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,68763703535083921,69262218879206893,7,Swap,101,26,0x4a33ab364ffd9c9f045e54cc5c1f2ddc10fd921b5987867b47a9a8909b0f78e4,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xdc6098d92586d1d857960ee9ad291cfff4814d9602b8b4001462b83e00b27bf0,18459839
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,62337378063252042,62789302415539094,7,Swap,56,20,0xfaf6d1ce440ce6b62c79bbfab04f2db519cf1aa0ee4367492bf6c2b92b5dd71b,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xbb929dde6a4ecc3c6681dcfcc275e126054c6abfc46ff0426d15d2d13d5cbe21,18460011
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,59630926389193555,60063227999998866,7,Swap,66,21,0xd87d5be942005cb91ac91a5f214f1ff4126cd7b9651f722c42f058ebb2af0df1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa7c18f256d75eeeb9d0fc673e04483d3b59cf7472f360cdb867217d143fb3b3b,18460178
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,56398794636806895,56807662802476659,7,Swap,41,11,0x6b51868eac4983f1c0eeab2be3581e5aac955f4d347797a224bebe7421e2f2c3,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x8994b29aa4b5d145a6d3c35bce41a9ecdc307f61e878a9e3005cf06937d25792,18460218
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,76333386388224279,76886769525242075,7,Swap,117,32,0x8e64a0821d2778062d59e856bd290fd93d3566f13f3c4011b16d53a4c0e5268f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x03ca169f8126124b36903f52beccb278f5298f2aa7e13bfa8e6cfacd7d72f8fb,18460251
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,179999999999990700,181304907934367659,7,Swap,165,30,0x7ff9c081463a138367f5244b9c311bd02363cc07c2444300bd5c637df2750ea8,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9aded5d753c8dfc10902dbc886a82330701ec053ebd36619eda7e855f4e565ad,18460309
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,366051769041983617,368705404752142902,7,Swap,715,271,0x287f748bf3c44db53e0283d0ad273e3061cb6a14f30cb57aa5c4c81d4b9fb76a,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x91f51052a3c08b5f6198080cf65a6d2826c5538693be33eb3f2a27ba96a78c3c,18460383
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,57705550076505762,57267324186439183,7,Swap,133,49,0xe9b2af737329f38bd640a4d71efb06aa33d4a1f0b4fd5ccb4a542d0bf852eb0f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x66f138995a76286cc1ece99834e14b7d8947076536ac1eee0e00ba4870a906a9,18460460
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,42606015669274455,42282457149592738,7,Swap,97,73,0xf55a5856cd6803699f3f16c1e8cfb4c4c9f1883ae37e5a62892bf6f45daabf6e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xd206a5984b4884c00aacafcba0dd6021f51f55bc0874c721e89d26df9c31aa66,18460472
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,56159993164010382,56567113068562486,7,Swap,64,13,0x6feb544384ee4ee8bb785895905833605ed8268cfe88e6c3e206698f570fd6ec,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x0ad9b9f5f5fb4606173111169692854826277b6c699a19a6a9bad4b9e5643924,18460478
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xc47795a89a34723172B267f7Faf01113ACA7119d,True,False,110000000000000001,109164637105955203,7,Swap,388,198,0x97e2e13fa155bea27c24ea0ece3312af0b382987e27c74187e3224fe0c0d651c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xad310dd5175fff447e0cad7abc328aad7bdc177ae153e4cfe4c16d543cff1b7e,18460481
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,42603689336252685,42912537040311780,7,Swap,169,55,0x937be9898381aea49eadfee80562c656fe5b04a548db1f8fd5c94f8513be85ce,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9ce3962b839a6fffbeb116466f99b97f88be1bc2754065ca4b126d936ec10b71,18460611
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,39974759865000000,39671182561447198,7,Swap,140,56,0x7c2c1ab5791be1bda4e6311b7f5f669068989fe3847d8285d63bfc5fbdb7d81e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xcd97d092f9c3127e9f12fba8822d65343254d077866d3244da68c70b677e8808,18460709
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,47613356117064901,47958520354634576,7,Swap,105,33,0x0a8c9c710ad6fafddc10d0d10792f9040d80ffd5feb597461f28f91bf07f18ab,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x46719872a17c43bce492b4fba7ac5f3ab262517c94ee7a566c5e35de47c0b92f,18460826
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,300000000000000000,297721713863981925,7,Swap,123,118,0x2910d3b52fdc217bc8e453c23ee9a5d0efa896c983ee583bb5c0f55c7d1ac21f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x2b7781d3b60ccaeba70b2c7a014149fc67734114327148402ccc8227e84cc037,18461152
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,99900000000000003,100624218345186629,7,Swap,277,150,0xea0705c9fc57caba9d98a8aca0d68eba1e218ac30a862ac18c588c480db76078,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x122198bdd66548051c14a1bbb68bae611db298d52cf2a482b19eeb7affa475d8,18461232
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,56161496442471988,56568633144743982,7,Swap,19,10,0x14483606592ffd07f35e702e3d30708147f6ebf80d4660f235fe9c5ed0682ffa,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x66e5cacfca263ae5f27507fe9d115edbabbae231351ec364c1ae44b91bb6e19a,18461251
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,72203239517394935,72726666674553807,7,Swap,294,112,0xec4c935fae6b9e9a7037d8bd84b25d4e9e197d9f669532db3078af0237029d1c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa60bdd5f887a4be5553d3739b3cbb752b7e6b661b82909fc9e952579049225d8,18461378
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,730625203707316332,735921613832521972,7,Swap,202,82,0x8a705a90198fdcb7bc2ab7be3eaaea6ee858bc3e9cb62ae375fab30c8ef949e1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x4d83946d3e469105aa98e24b3b489913f38bf674b398f0046ad78c20b3c108fe,18461603
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,108923264880933057,109712841750438423,7,Swap,208,96,0x278a7d7af9841383704d87ad23512419886a8dbb45d66a474e84d14015b3a12f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x3cbeb4dececc3dd24e9e130fbbc912eaa9d17b79cdcc855574643320e05a7cfb,18461758
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xA7b0a2a0aB95f0709b6bF8C54585FD182f647145,False,False,207267955211718164,208770408440599962,7,Swap,151,73,0xdfcbd99735e0487cdeb3984a7f68cfca74caef0d6886b97a4c0c379634b8f214,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x7f46bf4103d82f00eb135e90f2df7856a074a635812b3956db20f158d1b5436d,18461857
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,42703810051018311,43013360540431287,7,Swap,97,56,0x08417cf1bd1a5ae56301189758503cdf3a5d43de2b2c5851f7001ecebb4badc9,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x2ad0fa92135463c7398d3ba44916accdb5b56d83cfc40efd0e4bee053d09521e,18461989
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,59353857584810596,59784099003509354,7,Swap,69,11,0xba5904f6e40c3e2b7d7ef6bbff5826f4442091db0f978b3eb5c8c9baeac58c01,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xd637fb5d10e2ccf7c425f8888ab24d1ed0f22e1648b6ea4236e7437f18e1106e,18462018
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,54895342401002880,55293263502062013,7,Swap,67,19,0x593a4703d04ecb26a22d39f9f06428111a8029218d8a6e30ebdf67b36aedd9be,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x17f7bea4b667811dd67f2f4bd4a258aa3840c0ea77fa03e63cf73a32d19e2a8d,18462050
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,277709273702327874,279722286918450571,7,Swap,361,126,0xf3f60790eaf8197f9720a6739f20a62277d1d38a13ef8a27ce248d3acf66ec62,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x356389ea83f68c6a47810f520dc0878c77e3ba061073d7c0784c3e179d0ee966,18462425
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,859991643529953135,866225152379394479,7,Swap,342,127,0x1b308a03afd0010422487901fafafac75839a6f601e167ea878daf8c1c20f1a1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x336c2af6d087179519deef47a629f0789ae0c9add4816556f324db247b77b2d1,18463035
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,2523842180861098402,2542133595979409387,7,Swap,207,70,0x307d4fcb78b60613f72e9416ceb5b2726f65d5acf29b3f25b9373b08d03f35c4,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xae4659c5286cb506d0c289cfb1c09f60ea95663b4cf61e64cd8d6465d714ff31,18463274
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xA7b0a2a0aB95f0709b6bF8C54585FD182f647145,False,False,54769134532391631,55166033904204713,7,Swap,127,57,0x360fe91c611f7f7ccae88daad68fce01753fd232e98f2f65ddb711eb00cfd675,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x8eebc13e8dae3547c3c79728f05d112c34c321fc80fe278663afae76381962e4,18463718
0x7174B67526dafb2dD1d6Daabf3B5783c7090d15C,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,False,False,1726265801918237054,1738774847510954915,7,Swap,802,10,0xb0251bcb4714b75723e48076ecf67bcbbfd778d4b8a0c407c534968b15f55977,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x227d0c761730826e6b335b9de21da7fc8aaf6701808bcb5b2cb2d1582f0f6197,18463779
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,66217308057556984,66697107587761837,7,Swap,53,29,0x035f458b356a9bc50411cf1c15138c3c87dd0f28fbe39d6531db6a1608d8f40c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5a96db9b126ae81571b6b3c988f4945156bccb2d4cdf3c8ccf78d265f6c76b79,18464097
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,False,False,176334313266581695,177611990954349145,7,Swap,84,8,0x590731ee07eea01d0c1337ec572924143d3ea624104445a94466aab7226e4e7b,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xf7915085824640ab0a59dd9c78d4f26d3783a41b891ddb176abf204061a75fd1,18464166
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,57056589494526420,57470004861028093,7,Swap,47,8,0x4051737740f76c4ea683411981832bb361e5e525b3bb85d3bf51cc83fa5b2c22,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x3c0758e4ab221935dcc527dcef02172dc4c980533f92a16bc31e35a65cce90b0,18464374
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,4466968320774016512,4499329361432708781,7,Swap,73,19,0x9ef133b0bda7a88cbb0bbf3d186c22769848b08db473930c17ccaf3905453c9c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x197d3dfc069922942bae6a34882dc13c7a38441dcd5d90ef47f498ea35b8c1b9,18464385
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,45862000000000000,45513982925996411,7,Swap,133,59,0xcdd1a03dff198889c20ea39066625906467b9df97066cbb5cd9147688774ea6e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x39b0eacca40fe2db511de03f67c5e87812c6ab789f50dfa2c6c8b16d29399310,18464420
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,64314855761284818,63826810072676478,7,Swap,42,7,0xd178263ab7520f45781d7e780c3c9207a56ee56d721b50b010cdcb4179184df7,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x344cdf578be306e49dcf6e199b6a3c135e38fa7cf4f479e691d7fce454fbcc76,18464501
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,46620248260016775,46957936994937175,7,Swap,95,12,0x9948189a783d8366136245c5ce6980c6b42c73efc206e04006069b8df1853918,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x3944744a8bb521caecbc799af1878e7d878241bc1ab17f35997aade7135cec72,18464592
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,2500000000000000000,2518106808538284310,7,Swap,71,16,0x2a536bcccc65b35c65b34a280e28072dd0c587244508eb887167d78d48ba589a,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xeb1851ecea654da1f664a0d457167f979cdaa3d7491e6424fdac0313f3c7f547,18464600
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,79857691929730024,80436025005119546,7,Swap,406,143,0xbce7f662baceaeba85b58a5a5614b106783e364fa7498531afcfa08d8524855f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x37ddc8d614d4c217497f36472002fbeefec626078218a45e2794b1eaf5bb4825,18464695
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,59864463255594736,60298002253708569,7,Swap,107,14,0xb3c6fb6358dfe2e3924338d2e21072fa1f860b70711b295c3b963b77bc43830f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x36994a9a27f34e4cec3b74af2e2cb16b74a130f488c05c3c87f79a7bfa21c3ff,18464728
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,48493167202706331,48844353789614933,7,Swap,151,17,0xa6e90bfdaf690e4b60b0ad2f784c7d1e98e263eee245ebfd5348f89a80fd6a0b,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x86d1431151e817d648300210c897627e314414c6860bae4b52db0ff46f18517d,18464767
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,59865732355860003,60299277138222961,7,Swap,35,11,0x6761f16553d5edcdfcd41207b86cf461afbe5f067cc889f516c6f22a1bf27f2b,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x108711f19a8b14617f5924d6202137d4669f40ba9bfdf3b41d0b3125e3e1ef1a,18464826
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x8d8404f8Cca4c8834Ca3caB1E54887ae47724BEE,False,False,5006062965131365186,5042309976309694595,7,Swap,305,80,0x24d7ab1bc95695f97ef27021c6a5f40049ff71474b8953293fb68099f46bee6e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xd7c50d0d3263b4e1398d1a16480beba8596610caca9939735387801967bce1a6,18465166
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,77599029568390613,78160791243484732,7,Swap,46,17,0xc8faadf2a57eeee8d9f249731c3d99567751e47e4a6b68230fbd3774ddad199d,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x01583b9f895d89a1c32915f98da3bdfaeafa3a557962f10b8232a3cbdf14ce07,18465169
